cod_apo,regiao,ano_modelo,tipo_franq,val_franq,is_casco,utilizacao,clas_bonus,perc_bonus,sexo,idade_condutor,exposicao,pre_casco,n_sinistros,valor_sinistro
258812218,11,2014,2,4024,39683,2,1,0,F,35.31553730321698,0.2245037645448323,1454,0,0
94810439,11,2000,2,4150,14820,0,4,25,F,68.39425051334702,0.04106776180698152,528,0,0
256275170,11,2008,1,2800,15273,3,0,0,M,59.5564681724846,0.15605749486652978,929,0,0
193118454,11,2015,2,3510,42501,2,3,0,M,47.38672142368241,0.49555099247091033,2340,0,0
74220582,11,2003,1,2919,13421,2,0,0,M,51.578370978781656,0.30937713894592744,936,0,0
152862315,11,2019,2,3479,58476,2,0,0,F,60.616016427104725,0.38329911019849416,1459,0,0
40617056,11,2011,1,1248,19246,0,4,25,M,52.33401779603012,0.038329911019849415,863,0,0
202621252,11,2013,1,4060,53215,3,0,0,F,36.70636550308008,0.49555099247091033,1699,0,0
273338753,11,2011,1,2000,31450,1,5,27,M,52.70362765229295,0.49555099247091033,1444,0,0
185163452,11,2010,2,3630,27085,0,0,0,M,55.0280629705681,0.3805612594113621,1527,0,0
204548173,11,2012,2,2001,32147,2,1,0,F,50.54346338124572,0.3723477070499658,555,1,1024
242564538,11,2014,2,3605,32986,0,2,15,M,38.31895961670089,0.49555099247091033,878,0,0
188546093,11,2011,1,1467,20944,2,7,40,M,67.00889801505818,0.49555099247091033,1039,0,0
229890293,11,2000,2,3093,8374,2,1,0,F,59.31279945242984,0.4517453798767967,555,1,74
125888708,11,2009,1,4779,36628,2,0,0,M,33.29226557152635,0.31211498973305957,1371,1,658
240505250,11,2009,2,2873,17593,2,6,0,F,66.29705681040383,0.22176591375770022,870,0,0
167101488,11,2011,2,1720,23583,2,5,0,M,33.96303901437371,0.10403832991101986,1429,1,129
39735384,11,2017,1,1437,36776,2,0,0,M,41.007529089664615,0.1834360027378508,795,0,0
171419848,11,2015,2,5238,67112,2,2,15,M,44.158795345653665,0.2874743326488706,926,0,0
149869166,11,2013,2,1938,29310,2,1,0,F,40.70636550308008,0.013689253935660506,617,1,3530
93942156,11,2012,2,6346,24217,2,3,0,F,42.83367556468173,0.06570841889117043,623,0,0
49540009,11,2009,2,1526,21769,2,7,0,M,49.752224503764545,0.49555099247091033,1249,0,0
255689713,11,2000,1,3093,9959,2,0,0,M,41.60438056125941,0.4353182751540041,593,0,0
62987303,11,2012,1,1478,23285,2,0,0,M,43.04722792607803,0.33401779603011633,1273,0,0
143770909,11,2014,2,2550,24182,0,3,20,F,60.205338809034906,0.49555099247091033,1237,0,0
185331344,11,2010,2,1660,29823,2,1,0,F,68.5968514715948,0.49555099247091033,872,0,0
269808833,11,2009,1,1826,31997,1,0,30,F,46.42299794661191,0.49555099247091033,1593,0,0
206443500,11,2016,2,2030,64358,2,1,0,M,71.43326488706366,0.3394934976043806,1508,0,0
136542520,11,2014,1,1538,27694,1,0,30,F,55.99452429842574,0.16700889801505817,1117,0,0
218448009,11,2012,1,1273,21453,1,0,30,F,57.14168377823409,0.26283367556468173,1107,0,0
66324947,11,2014,2,1987,41248,2,1,0,F,28.399726214921287,0.15605749486652978,1619,0,0
43341204,11,2013,1,2054,52604,1,0,0,M,48.544832306639286,0.37782340862423,1190,0,0
162396638,11,2017,2,4051,47679,2,7,40,M,50.68583162217659,0.47638603696098564,1079,0,0
171761807,11,2016,2,3213,40744,2,1,10,M,43.38124572210815,0.4161533196440794,1420,0,0
123936214,11,2005,1,1225,15063,0,9,30,M,48.0848733744011,0.05201916495550993,681,0,0
163021334,11,2019,1,1724,75596,0,9,44,M,40.380561259411365,0.49555099247091033,1991,0,0
150053792,11,2014,2,2613,64871,2,5,0,M,36.591375770020534,0.47638603696098564,1593,0,0
184159247,11,2010,2,3410,29323,0,0,0,M,52.525667351129364,0.49555099247091033,1219,0,0
243279671,11,2019,2,2366,106602,2,1,0,M,60.506502395619435,0.12320328542094455,822,0,0
250169890,11,2010,2,2083,33800,2,6,0,M,51.30184804928131,0.3942505133470226,875,0,0
143389423,11,2016,2,5136,53126,2,9,0,F,53.28678986995209,0.1861738535249829,1478,0,0
141678307,11,2015,2,3173,41606,2,1,0,F,37.61259411362081,0.04654346338124572,2244,0,0
45786304,11,2012,1,1724,23474,1,9,0,M,55.865845311430526,0.37782340862423,791,0,0
187684772,11,2014,2,3440,34074,2,1,0,M,35.12662559890486,0.4490075290896646,0,0,0
258352165,11,2018,1,2283,76377,0,7,35,M,55.030800821355236,0.12320328542094455,2525,0,0
247362430,11,2012,2,2687,22487,2,3,0,F,44.0766598220397,0.07939767282683094,771,0,0
248554261,11,2015,2,3791,35761,1,9,42,F,36.761122518822724,0.2655715263518138,690,0,0
159304255,11,2002,2,1602,11440,2,1,0,M,47.61670088980151,0.49555099247091033,591,0,0
285580194,11,2008,2,1390,20565,2,1,0,F,55.37577002053388,0.49555099247091033,562,0,0
118150578,11,2013,1,2300,40958,1,0,0,M,48.876112251882276,0.11772758384668036,932,0,0
98912048,11,2018,1,1500,63154,0,9,30,M,63.214236824093085,0.33401779603011633,1209,0,0
49318171,11,2012,1,2374,35609,0,9,30,F,58.68583162217659,0.09582477754962354,793,0,0
54015714,11,2011,2,5726,48312,2,7,40,F,72.49555099247091,0.49555099247091033,1354,0,0
253815562,11,2016,2,4150,52088,2,3,20,M,81.27310061601642,0.12594113620807665,1334,0,0
114843065,11,2015,1,1870,40876,2,1,0,F,59.81930184804928,0.19164955509924708,0,0,0
175991207,11,2018,1,2027,44823,1,0,0,M,64.30937713894593,0.42984257357973993,974,0,0
73264096,11,2002,2,3302,14091,2,5,0,M,61.17180013689254,0.47091033538672145,734,0,0
168965456,11,2014,2,3694,37610,2,4,0,M,27.159479808350444,0.28473648186173856,1566,0,0
94050703,11,2010,2,3886,24788,2,1,0,F,27.60848733744011,0.12867898699520877,1734,0,0
248381882,11,2018,1,2137,47489,1,6,30,F,41.4757015742642,0.02190280629705681,737,0,0
94888662,11,2016,2,2568,68110,2,7,0,F,53.06776180698152,0.11225188227241616,1755,0,0
131967669,11,2011,2,3510,25883,2,3,0,F,40.9719370294319,0.49555099247091033,814,0,0
265762101,11,2014,2,3895,38481,2,7,40,F,28.71731690622861,0.49555099247091033,1303,0,0
144595297,11,2017,1,5264,70976,2,1,0,M,55.71800136892539,0.49555099247091033,1319,0,0
231272468,11,2016,1,1744,41522,0,9,30,F,43.72073921971253,0.07665982203969883,1203,0,0
119465131,11,2008,2,1460,13158,2,9,0,F,35.27446954140999,0.2464065708418891,465,0,0
202047994,11,2009,2,1316,15209,2,9,0,F,39.68514715947981,0.05475701574264202,745,0,0
201700927,11,2014,2,1468,34787,2,7,0,F,38.43394934976044,0.3887748117727584,546,1,34109
153715262,11,2010,2,2800,22350,0,9,30,M,45.83709787816564,0.49555099247091033,573,0,0
57370140,11,2018,1,1867,41060,1,9,0,F,51.46885694729637,0.405201916495551,1076,0,0
107512754,11,2004,2,3201,11582,2,1,0,M,38.16016427104723,0.2245037645448323,621,0,0
86175503,11,2013,3,4311,30483,2,0,0,M,41.14989733059548,0.49555099247091033,3844,0,0
240843049,11,2013,2,3088,36611,2,3,0,M,54.86379192334018,0.4517453798767967,1889,0,0
136636352,11,2014,1,2346,47061,2,0,0,M,46.05886379192334,0.243668720054757,1246,0,0
134812933,11,2005,2,3815,15854,1,3,0,M,33.8507871321013,0.15331964407939766,837,0,0
260395708,12,2010,2,3651,23291,2,0,0,F,28.449007529089666,0.4928131416837782,663,0,0
148366455,12,1999,2,2224,10946,2,9,30,F,76.5284052019165,0.49555099247091033,684,0,0
75566676,12,2013,1,1715,34150,1,9,42,M,53.724845995893226,0.049281314168377825,939,0,0
162713637,12,2013,1,1419,32382,2,9,44,M,67.66050650239562,0.49555099247091033,519,0,0
124969031,12,2019,1,1637,49939,1,7,44,F,47.12662559890486,0.38329911019849416,662,0,0
284428241,12,2013,1,1825,45485,2,9,15,F,61.596167008898014,0.15879534565366188,1123,0,0
60901835,12,2018,2,4010,59404,0,1,10,M,45.883641341546884,0.1998631074606434,1463,0,0
86460755,12,2018,2,3469,36897,2,2,15,F,47.43326488706366,0.06023271731690623,907,0,0
263484274,12,2009,1,1377,14360,2,1,10,F,23.62217659137577,0.35592060232717315,578,0,0
50993315,12,2012,1,2112,37698,2,9,44,M,33.464750171115675,0.49555099247091033,716,0,0
161323852,12,2016,2,1663,48224,2,1,0,F,54.63381245722108,0.49555099247091033,731,0,0
170605205,12,2015,1,2567,48425,1,8,40,F,71.709787816564,0.36413415468856947,1249,0,0
100532549,12,2014,2,2945,32345,1,5,0,F,39.611225188227245,0.3997262149212868,493,0,0
149946601,12,2010,2,2750,21155,0,9,30,F,57.77138945927447,0.1861738535249829,417,0,0
98336225,12,2008,1,1348,15075,0,1,10,F,47.92607802874743,0.19164955509924708,623,0,0
208162772,12,2008,1,2251,25968,2,3,20,F,52.97467488021903,0.2026009582477755,1381,0,0
223203585,12,2015,2,3108,25310,2,7,40,F,57.67008898015058,0.49555099247091033,1232,0,0
114141941,12,2018,1,1375,45037,0,0,0,M,62.729637234770706,0.12320328542094455,1180,0,0
199238015,12,2016,1,1690,52145,1,7,0,F,52.84873374401095,0.12320328542094455,1377,0,0
101607519,12,2013,1,1725,45713,0,3,20,F,35.096509240246405,0.4024640657084189,944,0,0
189574894,12,2015,1,1629,34588,1,4,24,F,31.299110198494184,0.47638603696098564,691,0,0
79558707,12,2013,1,1388,34167,1,0,49,M,73.80150581793292,0.4134154688569473,721,0,0
100198100,12,2016,1,1293,29146,0,2,13,M,25.626283367556468,0.12320328542094455,1437,0,0
240706141,12,2017,1,2345,67300,0,6,30,F,62.57084188911704,0.49555099247091033,988,0,0
265805846,12,2012,1,1425,27669,0,9,30,M,57.659137577002056,0.49555099247091033,736,0,0
189779050,12,2013,2,1578,28881,2,9,0,F,42.945927446954144,0.49555099247091033,965,0,0
160048317,12,2009,2,1324,14715,2,2,0,F,41.73579739904175,0.28199863107460643,114,0,0
52500321,12,2015,1,3440,40596,2,0,0,M,30.809034907597535,0.4462696783025325,977,0,0
266495153,12,2008,3,2679,34030,1,8,40,M,63.82203969883641,0.49555099247091033,935,0,0
190443402,12,2014,1,1584,30801,1,3,0,M,43.64955509924709,0.49555099247091033,818,0,0
59459211,12,2013,1,1248,23948,0,9,30,M,53.55783709787816,0.34223134839151265,815,0,0
274881007,12,2014,1,2353,45297,2,9,44,F,54.06707734428473,0.030116358658453114,648,0,0
157370137,12,2012,1,1961,38531,1,0,30,F,40.145106091718,0.49555099247091033,2083,2,483
268213941,12,2014,1,2097,41246,2,2,13,F,40.90622861054072,0.038329911019849415,701,0,0
246641309,12,2016,1,1540,37161,0,9,30,F,84.75838466803559,0.15331964407939766,650,0,0
242656521,12,2012,1,2051,24735,2,9,30,M,48.35318275154004,0.2737850787132101,2247,0,0
156583067,12,2017,2,2936,37748,2,1,0,M,54.85010266940452,0.4243668720054757,878,0,0
267576446,12,2016,1,1847,46657,2,9,20,F,53.831622176591374,0.08487337440109514,1277,0,0
193956961,12,2015,1,2242,57712,2,9,35,F,52.24914442162902,0.49555099247091033,890,0,0
86466296,12,2015,1,1755,39896,0,5,30,M,49.711156741957566,0.49555099247091033,779,0,0
180982051,12,2011,1,1780,17745,2,1,10,F,32.07939767282683,0.49555099247091033,994,0,0
143763473,12,2014,1,1789,33136,2,9,30,M,65.22108145106091,0.3723477070499658,1045,0,0
59447865,12,2011,1,1626,22293,2,1,0,F,52.271047227926076,0.04654346338124572,613,0,0
163944709,12,2013,2,1666,35446,2,2,0,F,51.36481861738535,0.12046543463381246,669,0,0
97691461,12,2009,1,1500,16073,0,5,30,M,36.19164955509925,0.49555099247091033,775,0,0
100360497,12,2016,2,3044,39552,2,7,40,M,69.45653661875428,0.08213552361396304,370,0,0
129792971,12,2016,1,1461,34183,2,5,30,F,61.686516084873375,0.30937713894592744,754,0,0
225444240,12,2017,1,2190,50540,1,0,0,M,57.894592744695416,0.49555099247091033,678,2,3902
100120929,12,2014,1,1872,42992,0,9,30,M,54.89664613278576,0.13689253935660506,1298,0,0
183885647,12,2009,2,2525,34601,2,4,0,F,27.742642026009584,0.15331964407939766,937,0,0
273559254,12,2017,2,1702,40725,2,1,0,M,20.484599589322382,0.49555099247091033,1607,0,0
169813547,12,2009,2,2833,19065,2,1,0,M,41.76865160848734,0.1861738535249829,938,0,0
76049983,12,2014,2,3512,43918,1,1,0,F,29.284052019164957,0.49555099247091033,1837,0,0
114282204,12,2011,1,1485,24294,0,2,15,F,49.58521560574949,0.4928131416837782,1001,0,0
227440553,12,2003,2,2650,15957,0,0,0,M,54.57631759069131,0.48459958932238195,1141,0,0
241410346,12,2010,1,1464,19598,1,7,35,M,70.31622176591375,0.216290212183436,629,0,0
254118805,12,2011,2,2570,19289,2,7,30,M,46.90759753593429,0.13415468856947296,1015,0,0
175251016,12,2011,2,2187,36955,2,1,0,F,64.36960985626284,0.216290212183436,526,0,0
118212881,12,2015,2,2234,56396,2,1,0,F,64.0930869267625,0.3750855578370979,1316,0,0
233843946,12,2012,2,3382,23901,2,7,40,F,56.70636550308008,0.24914442162902123,487,0,0
104559321,12,2010,1,1754,30212,1,0,49,M,48.941820670773446,0.31485284052019163,633,0,0
262993316,12,2012,1,1157,22817,1,2,0,F,48.550308008213555,0.4024640657084189,660,0,0
47103135,12,2013,2,1507,32757,2,9,0,F,37.1937029431896,0.12594113620807665,918,0,0
234337865,12,2018,2,3014,45978,1,0,0,F,45.65639972621492,0.4544832306639288,577,0,0
110782337,12,2017,1,1615,53847,1,2,15,F,51.58932238193019,0.12867898699520877,695,0,0
186621396,12,2012,1,1721,38147,1,0,0,F,37.347022587268995,0.49555099247091033,582,0,0
238466263,12,2013,1,2475,41915,0,9,30,F,66.21492128678987,0.05475701574264202,689,0,0
105542671,12,2018,1,1276,49523,2,5,30,M,34.79260780287474,0.13141683778234087,654,0,0
240816386,12,2013,2,1292,25221,2,1,0,M,40.48459958932238,0.11225188227241616,95,0,0
186814168,12,2013,2,5132,57350,2,0,0,M,45.333333333333336,0.49555099247091033,3188,0,0
119164125,12,2010,1,5017,35339,2,3,0,M,34.26694045174538,0.10951403148528405,0,0,0
206950939,12,2002,1,2696,20504,2,4,0,F,52.92265571526352,0.10403832991101986,1530,0,0
277001443,12,2009,1,1656,20268,0,2,15,F,58.168377823408626,0.49555099247091033,644,0,0
164205421,12,2016,1,1702,36574,2,0,0,F,24.249144421629023,0.4462696783025325,1203,1,142
87867893,12,2013,1,1508,21927,0,5,30,M,69.49760438056126,0.49555099247091033,526,0,0
205006225,12,2015,2,1641,38022,2,3,0,M,29.5523613963039,0.12046543463381246,1319,0,0
273163803,12,2012,2,1755,27607,2,5,0,F,30.61738535249829,0.09582477754962354,313,1,2827
128722799,12,2010,1,1215,18403,0,9,30,M,62.28336755646817,0.188911704312115,499,0,0
90269671,12,2010,1,1537,19442,0,3,20,F,39.2498288843258,0.49555099247091033,602,0,0
198824877,12,2013,1,1547,22519,2,5,30,M,41.58521560574949,0.06844626967830253,613,0,0
121072414,12,2014,1,1946,42631,1,9,0,F,54.00684462696783,0.49555099247091033,1277,0,0
84092890,12,2015,1,2641,70312,0,7,35,M,33.541409993155376,0.06570841889117043,0,0,0
84140856,12,2015,1,1375,39767,0,9,30,F,57.49486652977413,0.3203285420944558,666,0,0
256920552,12,2002,1,1361,16642,0,5,28,F,30.811772758384667,0.49555099247091033,1424,0,0
120755549,12,2003,1,2187,20557,2,0,0,M,28.17248459958932,0.34223134839151265,1105,0,0
144863143,12,2010,1,1916,21533,0,4,25,M,67.41683778234086,0.188911704312115,712,0,0
123882283,12,2002,2,3092,10163,2,6,0,M,68.30937713894593,0.49555099247091033,538,0,0
184456282,12,2008,1,5722,17420,2,0,0,F,69.7138945927447,0.16153319644079397,481,0,0
62690575,12,2005,1,1733,18858,0,9,30,F,45.327857631759066,0.459958932238193,394,0,0
205528083,12,2015,1,1890,36737,1,4,0,F,45.49486652977413,0.49555099247091033,1147,0,0
169785215,12,2018,1,1375,61180,0,9,30,M,43.854893908282,0.2683093771389459,556,0,0
241480603,12,2006,2,2187,23121,2,2,0,F,51.00889801505818,0.49555099247091033,0,0,0
165473429,12,2009,2,2649,18846,2,1,0,M,50.86379192334018,0.4161533196440794,949,0,0
248985077,12,2013,1,1543,27443,2,8,45,M,64.86789869952088,0.32306639288158795,841,0,0
54584921,12,2017,1,1794,67236,0,9,30,F,38.85831622176591,0.49555099247091033,1010,0,0
211932499,12,2016,1,2700,64485,0,4,25,F,53.18822724161533,0.49555099247091033,992,0,0
81327629,12,2009,1,3732,25329,2,0,0,M,27.616700889801507,0.49555099247091033,910,0,0
172251900,12,2017,1,1912,46524,2,0,0,M,41.2539356605065,0.49555099247091033,1670,0,0
79211143,12,2007,1,2035,19668,2,0,0,F,25.639972621492127,0.09034907597535935,806,0,0
138236443,12,2015,2,5249,63043,2,1,0,M,27.619438740588638,0.49555099247091033,2582,0,0
239957295,12,2017,1,2959,86476,0,2,13,M,63.082819986310746,0.4353182751540041,1521,0,0
184425776,12,2007,2,2764,31942,2,9,0,M,67.3949349760438,0.34223134839151265,491,0,0
254142177,12,2010,1,1377,20091,2,0,0,M,62.71321013004791,0.3586584531143053,573,0,0
169084308,12,2019,1,1580,74844,1,0,25,F,35.80561259411362,0.49555099247091033,1743,0,0
179054218,12,2016,4,3015,36381,1,3,20,M,36.64065708418891,0.3997262149212868,1348,0,0
185920169,12,2013,1,1826,33023,2,5,30,F,42.54072553045859,0.4271047227926078,751,0,0
140173592,12,2018,2,2737,42682,2,0,0,F,31.852156057494867,0.14510609171800137,167,0,0
41619929,12,2012,2,3997,30868,2,0,0,F,26.023271731690624,0.49555099247091033,2145,0,0
34124755,12,2014,1,1962,38186,0,2,13,M,36.58316221765914,0.13963039014373715,1136,0,0
228502520,12,2019,2,5215,93804,0,0,0,F,61.719370294318956,0.09034907597535935,1115,0,0
257578666,12,2010,2,2051,23241,2,4,0,F,36.35044490075291,0.49555099247091033,767,0,0
227995888,12,2014,1,1838,34862,2,2,0,M,29.57700205338809,0.29568788501026694,753,1,122
37344235,12,2019,1,4733,106602,2,0,0,M,57.07597535934291,0.09308692676249145,1656,0,0
138003488,12,2007,1,1646,14341,2,9,30,F,39.48254620123203,0.1806981519507187,1040,0,0
193959857,12,2017,1,1785,48759,1,0,0,M,26.677618069815196,0.1971252566735113,1896,0,0
177029416,12,2012,2,3267,29029,0,9,30,M,31.876796714579054,0.2518822724161533,1014,0,0
279961334,12,2015,1,1500,35514,0,9,30,F,37.33607118412046,0.49555099247091033,676,0,0
217216549,12,2013,1,1992,49224,1,7,0,M,36.99931553730322,0.49007529089664614,1080,0,0
223341740,12,2008,1,2283,40465,0,9,30,M,48.969199178644764,0.2245037645448323,948,0,0
241996279,12,2015,1,1547,38220,2,3,20,M,59.26899383983573,0.49555099247091033,495,0,0
96984299,12,2011,1,1456,26103,1,0,49,M,62.86652977412731,0.08487337440109514,686,0,0
71514567,12,2016,1,3141,72830,0,6,31,F,33.55783709787816,0.49555099247091033,1009,0,0
181522900,12,2013,2,2568,61330,2,1,0,M,42.73511293634497,0.49555099247091033,1233,0,0
230830070,12,2016,1,2075,70149,0,9,30,M,69.1690622861054,0.38329911019849416,1307,0,0
34550334,12,2011,1,2416,31539,2,0,0,F,35.419575633128,0.10130047912388775,974,0,0
188371947,12,2006,2,1537,16559,2,1,0,M,77.83162217659138,0.31759069130732376,649,1,674
153842327,12,2018,1,1775,36753,1,0,0,M,25.418206707734427,0.2327173169062286,524,0,0
240467481,12,2015,1,1374,34775,2,5,0,F,34.94866529774127,0.49555099247091033,952,0,0
82939757,12,2011,2,2429,32031,2,1,0,F,71.95893223819301,0.057494866529774126,613,0,0
133366734,12,2014,2,1607,23595,2,1,0,F,29.295003422313485,0.1697467488021903,741,0,0
233359329,12,2012,1,1324,19974,2,1,10,F,36.79123887748118,0.49555099247091033,1034,1,0
180110331,12,2017,1,1861,80984,2,1,0,F,30.026009582477755,0.17796030116358658,1298,0,0
210167506,12,2012,1,1350,24940,0,6,30,M,59.37577002053388,0.49555099247091033,1023,0,0
171872902,12,2012,1,1789,24893,1,0,20,M,38.822724161533195,0.3531827515400411,679,0,0
90759997,12,2011,1,1236,21888,1,0,15,M,28.479123887748116,0.4243668720054757,1068,0,0
62472359,12,2005,2,2507,15519,2,3,20,M,59.200547570157426,0.49555099247091033,638,0,0
67718507,12,2013,2,3300,28808,0,6,30,F,36.558521560574945,0.1806981519507187,497,0,0
145025483,12,2008,4,3382,19586,1,8,45,M,62.63107460643395,0.08213552361396304,580,0,0
191737835,12,2015,2,1608,42356,2,5,0,M,36.49007529089665,0.3613963039014374,951,2,1970
110846833,12,2007,2,3201,16515,2,8,0,F,43.006160164271044,0.12867898699520877,489,0,0
270591567,12,2018,1,1639,59117,1,0,25,F,55.02532511978097,0.2546201232032854,1855,0,0
175228969,12,2018,1,1437,36730,2,1,0,M,67.4880219028063,0.008213552361396304,905,0,0
281101417,12,2014,2,4513,45264,1,1,30,F,64.83504449007529,0.1806981519507187,685,0,0
282135107,12,2015,1,1943,40805,0,2,13,M,62.80082135523614,0.243668720054757,1151,0,0
211811938,12,2013,2,2970,32528,1,1,0,F,21.683778234086244,0.49555099247091033,1868,0,0
180712193,12,2017,1,2824,93407,1,9,0,M,38.8062970568104,0.49555099247091033,1734,0,0
158173789,12,2007,1,1287,14143,1,0,15,M,39.80835044490075,0.25735797399041754,1069,0,0
137695916,12,2015,1,2075,74073,0,9,30,M,63.49897330595483,0.3723477070499658,1311,0,0
133187642,12,2014,2,3082,32652,2,1,0,M,57.935660506502394,0.030116358658453114,915,0,0
270973044,12,2004,1,1563,15281,2,2,0,F,26.748802190280628,0.14784394250513347,1023,0,0
277013120,12,2008,2,1452,18237,2,8,0,F,33.62354551676933,0.23545516769336072,553,0,0
48763581,12,2008,1,1667,20000,1,0,30,M,31.942505133470227,0.4517453798767967,1228,0,0
69067682,12,2010,1,1185,18933,1,0,0,F,36.355920602327174,0.13689253935660506,0,0,0
201936349,12,2010,1,1183,19478,0,9,44,F,34.64202600958248,0.3997262149212868,842,0,0
273577297,12,2018,2,1468,43078,2,5,0,M,30.72416153319644,0.4380561259411362,943,0,0
124010338,12,2013,2,3320,48510,0,9,30,F,59.63860369609856,0.459958932238193,788,0,0
155047807,12,2010,1,1225,21980,0,9,30,M,73.36344969199179,0.15605749486652978,859,0,0
243158189,12,2013,1,2194,43520,0,7,35,F,25.43189596167009,0.3723477070499658,1085,0,0
115674577,12,2003,1,1265,11425,0,1,10,F,34.40930869267625,0.2929500342231348,725,0,0
105678413,12,2010,1,1473,15995,1,0,0,F,52.09308692676249,0.49555099247091033,915,0,0
186354123,12,2011,1,1501,28426,1,0,10,F,52.19438740588638,0.08213552361396304,1272,0,0
167632986,12,2018,1,1397,61286,0,9,30,F,43.43874058863792,0.2792607802874743,651,0,0
38431049,12,2013,2,1488,29064,2,3,0,M,28.646132785763175,0.49555099247091033,1048,0,0
73980169,12,2013,2,4090,33774,0,0,0,M,50.20396988364134,0.26283367556468173,2197,0,0
200291228,12,2015,1,1800,48652,0,9,30,M,44.47638603696099,0.49555099247091033,962,0,0
97138383,12,2017,1,1225,42606,0,9,30,M,78.38466803559206,0.16427104722792607,639,0,0
76192276,12,2015,1,1620,55572,2,9,0,F,41.31690622861054,0.13415468856947296,2008,0,0
205688307,12,2013,1,1652,31645,1,0,0,F,68.39698836413416,0.49555099247091033,465,1,210
280279437,12,2014,2,1324,24831,2,0,0,F,31.531827515400412,0.49555099247091033,1072,0,0
110912623,12,2005,2,2561,15654,2,2,0,M,31.98631074606434,0.4407939767282683,768,0,0
190574668,12,2016,2,3833,44891,2,3,0,M,31.958932238193018,0.3723477070499658,-563,0,0
154234623,12,2017,2,1548,47833,2,2,0,M,67.56194387405887,0.24093086926762491,829,0,0
138812506,12,2008,1,1373,15566,0,0,0,F,38.888432580424364,0.4216290212183436,423,0,0
47077662,12,2014,1,2149,47413,2,6,35,M,39.19780971937029,0.49555099247091033,378,0,0
101486073,12,2009,2,2389,38240,2,8,0,M,44.24914442162902,0.49555099247091033,644,0,0
45106504,12,2014,2,1675,40933,2,1,0,F,36.5201916495551,0.49555099247091033,836,0,0
34463757,12,2017,1,1434,38906,2,4,25,M,50.17932922655715,0.13963039014373715,760,0,0
85686415,12,2013,1,3125,29385,2,0,0,M,35.082819986310746,0.07939767282683094,920,0,0
258443127,12,2012,2,2942,35154,1,0,49,M,53.333333333333336,0.4544832306639288,795,0,0
234127729,12,2012,2,3088,35023,2,8,0,M,56.1368925393566,0.49555099247091033,685,1,115
139784803,12,2017,1,1707,45966,2,9,30,M,67.90417522245038,0.49555099247091033,1342,0,0
53736388,12,2008,1,2075,44070,0,4,25,F,49.5605749486653,0.04654346338124572,1457,0,0
222447066,12,2011,2,2450,17313,0,4,25,F,51.78370978781656,0.49555099247091033,347,0,0
97465688,12,2017,1,2403,68354,0,1,12,M,39.4113620807666,0.49555099247091033,2100,0,0
187235537,12,2005,1,1391,13269,2,0,0,F,35.493497604380565,0.49555099247091033,570,0,0
152622007,12,2007,2,2057,23135,2,2,0,M,33.80698151950719,0.2518822724161533,725,0,0
34102261,12,2018,2,3469,48147,2,3,20,M,34.940451745379875,0.06570841889117043,777,0,0
85710796,12,2005,1,1789,14179,2,6,0,M,46.79260780287474,0.030116358658453114,437,0,0
275813857,12,2014,4,3230,33501,3,5,30,M,35.134839151266256,0.49555099247091033,943,0,0
163589658,12,2010,1,1248,19557,0,6,30,M,71.21971252566735,0.4654346338124572,681,0,0
156739560,12,2015,1,1872,65029,0,9,30,F,60.28199863107461,0.49555099247091033,1292,0,0
189210347,12,2010,1,1514,19042,2,5,0,M,30.548939082819988,0.4736481861738535,650,0,0
241912234,12,2012,1,2139,34725,2,0,0,M,49.2621492128679,0.06297056810403832,944,0,0
156267324,12,2018,2,4500,78049,0,0,0,M,69.18001368925394,0.49555099247091033,1115,0,0
167213938,12,2019,1,1488,53320,1,0,0,F,46.3025325119781,0.3997262149212868,1484,0,0
252578695,12,2018,1,2629,37318,1,1,0,F,32.876112251882276,0.49555099247091033,745,0,0
73976366,12,2014,2,3135,33516,0,0,0,F,36.328542094455855,0.4517453798767967,754,0,0
210735381,12,2010,1,1250,21012,0,9,30,F,72.68720054757016,0.49555099247091033,390,0,0
46860520,12,2010,1,1713,25717,1,7,35,M,34.76522929500342,0.2546201232032854,1039,0,0
196358375,12,2018,1,1724,54515,0,0,0,F,31.422313483915126,0.49555099247091033,797,0,0
202379678,12,2017,1,1872,61650,0,4,25,F,31.45516769336071,0.3203285420944558,1940,0,0
277148372,12,2010,1,1375,23407,0,0,0,M,56.99110198494182,0.09034907597535935,818,0,0
180915976,12,2013,1,3500,40986,1,6,0,M,57.65366187542779,0.49555099247091033,1042,0,0
118586603,12,2015,1,2316,58093,1,0,25,F,32.427104722792606,0.36413415468856947,1498,0,0
154375381,12,2019,1,1650,63499,0,9,30,F,46.444900752908964,0.2737850787132101,1066,0,0
218106684,12,2020,1,1640,38596,2,0,0,F,49.42368240930869,0.12594113620807665,453,0,0
36067657,12,2013,3,3768,29910,1,1,0,M,24.49555099247091,0.0054757015742642025,1175,0,0
41801935,12,2012,1,1310,23027,1,1,30,M,31.82751540041068,0.16153319644079397,768,0,0
43982396,12,2017,1,1691,35233,2,7,40,M,50.85010266940452,0.2026009582477755,419,0,0
156858215,12,2010,1,1784,31809,1,0,10,F,42.0807665982204,0.2929500342231348,1441,0,0
77415678,12,2015,1,2194,55520,1,0,0,F,75.03353867214237,0.49555099247091033,677,0,0
227143457,12,2014,2,1548,43077,2,0,0,M,35.04175222450377,0.01642710472279261,580,0,0
